"id";"names";"id.page";"name.page";"2015-03-16";"2015-03-17";"2015-03-18";"2015-03-19";"2015-03-20";"2015-03-21";"2015-03-22";"2015-03-23";"2015-03-24";"2015-03-25";"2015-03-26";"2015-03-27";"2015-03-28";"2015-03-29";"2015-03-30";"2015-03-31";"2015-04-01";"2015-04-02";"2015-04-03";"2015-04-04";"2015-04-05";"2015-04-06";"2015-04-07";"2015-04-08";"2015-04-10";"2015-04-11";"2015-04-12";"2015-04-13";"2015-04-14";"2015-04-15";"2015-04-16";"2015-04-17";"2015-04-23";"2015-04-24";"2015-04-25";"2015-04-26";"2015-04-27";"2015-04-28";"2015-04-29";"2015-05-02";"2015-05-03";"2015-05-04";"2015-05-05";"2015-05-06";"2015-05-07";"2015-05-08";"2015-05-09";"2015-05-10"
7;"Janusz Palikot";320028194786;"Palikot na Prezydenta";235;240;241;240;243;244;244;245;251;251;253;255;255;257;261;263;264;264;265;265;265;265;265;266;268;268;268;268;268;268;268;269;271;271;271;273;273;276;280;285;290;290;292;296;303;304;309;311
7;"Janusz Palikot";202306806581062;"Beka z dziwol¹gów Platformy i Ruchu Palikota";17259;17256;17262;17260;17257;17266;17280;17278;17276;17274;17275;17280;17280;17279;17292;17300;17308;17326;17329;17345;17355;17375;17388;17401;17377;17363;17366;17383;17382;17385;17388;17398;17442;17453;17458;17506;17528;17546;17552;17645;17667;17685;17697;17700;17703;17711;17715;17724
7;"Janusz Palikot";564069080349050;"Palikot";41;41;41;41;41;42;43;43;43;43;43;43;43;43;43;44;45;46;46;47;48;48;48;50;51;51;51;51;51;53;54;55;60;64;66;71;72;77;82;85;86;85;85;86;86;85;84;85
7;"Janusz Palikot";605295646244674;"Like dla Janusza Palikota";1477;1478;1480;1481;1485;1485;1486;1487;1491;1493;1496;1495;1496;1496;1495;1497;1497;1500;1499;1500;1500;1502;1502;1501;1502;1501;1506;1507;1508;1508;1508;1510;1514;1514;1515;1514;1515;1515;1515;1515;1515;1517;1518;1520;1522;1522;1522;1522
7;"Janusz Palikot";707491569370914;"Janusz Palikot Nasz Kandydat na Prezydenta";10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;12;13;14;14;14;14;14;14;15;21;21;21;23;23;23;23;30;38;38;38;41;43;43;43;44;46;47;47;51;51;51;51;51
7;"Janusz Palikot";1579227922299058;"Janusz Palikot na Prezydenta";112;112;112;114;116;116;116;116;119;120;120;120;120;121;121;123;128;128;132;140;143;145;148;153;171;171;173;176;177;182;184;194;208;210;213;218;222;228;232;249;260;262;263;271;276;276;275;277
