"id";"name";"likes";"picture";"date"
499646073441042;"Jacek Wilk";21204;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1436812935_c20196e45ea567148c7f8b5f62e8224f";"2015-04-24"
415099301976549;"Jacek Wilk na prezydenta";429;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1436648359_8dafff600273e45dd280666ca8758a15";"2015-04-24"
335606443297037;"Jacek Wilk lubi to.";72;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-04-24"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";582;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-04-24"
499646073441042;"Jacek Wilk";21216;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-04-25"
415099301976549;"Jacek Wilk na prezydenta";430;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1436648359_8dafff600273e45dd280666ca8758a15";"2015-04-25"
335606443297037;"Jacek Wilk lubi to.";74;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-04-25"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";582;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-04-25"
499646073441042;"Jacek Wilk";21240;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-04-26"
415099301976549;"Jacek Wilk na prezydenta";431;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1436648359_8dafff600273e45dd280666ca8758a15";"2015-04-26"
335606443297037;"Jacek Wilk lubi to.";75;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-04-26"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";582;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-04-26"
