"id";"name";"likes";"picture";"date"
1522364481362800;"Marian Kowalski - Mój Prezydent";6425;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=ab26df4008d66413de27cc4f459c7ee1&oe=55B1AE93&__gda__=1437269972_1e083a690e604e7d0f7e7131f1503c3c";"2015-04-11"
769615856461529;"Marian Kowalski Prezydentem Polski";884;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=f402e99d645581c4c9ee70c26e48bd2c&oe=55AE36E2&__gda__=1440705899_a0ade082da313dab8f0f02b9f63db3e8";"2015-04-11"
1596608107219296;"Marian Kowalski Na Prezydenta RP";35;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-12"
1522364481362800;"Marian Kowalski - Mój Prezydent";6438;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=ab26df4008d66413de27cc4f459c7ee1&oe=55B1AE93&__gda__=1437269972_1e083a690e604e7d0f7e7131f1503c3c";"2015-04-12"
769615856461529;"Marian Kowalski Prezydentem Polski";889;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=f402e99d645581c4c9ee70c26e48bd2c&oe=55AE36E2&__gda__=1440705899_a0ade082da313dab8f0f02b9f63db3e8";"2015-04-12"
1596608107219296;"Marian Kowalski Na Prezydenta RP";36;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-13"
1522364481362800;"Marian Kowalski - Mój Prezydent";6456;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=ab26df4008d66413de27cc4f459c7ee1&oe=55B1AE93&__gda__=1437269972_1e083a690e604e7d0f7e7131f1503c3c";"2015-04-13"
769615856461529;"Marian Kowalski Prezydentem Polski";891;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=f402e99d645581c4c9ee70c26e48bd2c&oe=55AE36E2&__gda__=1440705899_a0ade082da313dab8f0f02b9f63db3e8";"2015-04-13"
1596608107219296;"Marian Kowalski Na Prezydenta RP";36;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-14"
1522364481362800;"Marian Kowalski - Mój Prezydent";6464;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=ab26df4008d66413de27cc4f459c7ee1&oe=55B1AE93&__gda__=1437269972_1e083a690e604e7d0f7e7131f1503c3c";"2015-04-14"
769615856461529;"Marian Kowalski Prezydentem Polski";892;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=f402e99d645581c4c9ee70c26e48bd2c&oe=55AE36E2&__gda__=1440705899_a0ade082da313dab8f0f02b9f63db3e8";"2015-04-14"
1596608107219296;"Marian Kowalski Na Prezydenta RP";36;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-15"
1522364481362800;"Marian Kowalski - Mój Prezydent";6484;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=e8b6397d63c0159a06317c6260526f4e&oe=55D93B93&__gda__=1437269972_53de971d093216bfe13b4dcfee1a30cf";"2015-04-15"
